Date,AA,ACRS,AEO,AHCO,AME,ANSS,APD,ARMK,AUR,AVTR,AWI,AXTA,BDN,BSY,BV,CABA,CCNE,CEIX,CMCSA,CNX,COHR,COR,CRS,CTLP,CUBE,CUBI,DGICA,DKS,DORM,DUOL,ECVT,ENS,EPAM,EQT,ESNT,ETRN,FCF,FIVE,FMC,FNB,FOLD,FOUR,FULT,GLPI,GMED,HCSG,HLNE,HRMY,HSY,HT,HWM,IRT,KHC,KMT,KOP,KRYS,KWR,LMB,LNC,LTHM,MATW,MDGL,MLYS,MNTK,MPB,MSA,NVRI,NWBI,OFLX,OLLI,OSUR,PENN,PFIS,PNC,PPG,PPL,RDN,SEIC,SEM,STBA,TFX,TGI,TOL,UGI,UHS,UHT,URBN,UTZ,UVSP,VPG,VSH,VSTS,VTRS,WAB,WCC,WMK,WST,WTRG,X,YORW,close_mkt_cap,mkt_cap_deleted_stock,adj_mkt_cap,divisor,gross_index_level,Index Value
2024-03-04,4851822602.24,81273792.24,4369990428.16,832114201.6400001,41598933681.6,29429650888.96,52805848001.28,8053159276.8,1702183750.08,16809789169.92,5367814388.16,7221681798.24,711991095.84,11429160820.0,372269478.40000004,840386567.8,402362190.03999996,2183861794.7999997,170896364608.0,3306480916.48,9966555137.28,40041348912.0,3097608626.1600003,375122202.82000005,9954697523.68,1502556415.5600002,209069042.76999998,10662064626.0,2376377472.56,7689415349.76,927549127.68,3738045984.48,17406912441.600002,15321633261.44,5554526014.799999,4422138898.08,1314559065.6,11069599785.36,7290598302.56,4769031741.599999,3860169064.32,4469993957.76,2495086458.88,11631917431.199999,6425794377.6,935348022.7199999,3788178718.72,1027576416.9799999,27124175811.04,,26474054640.0,3495969899.52,27551409989.760002,1975155365.9199998,1061236083.52,3902220001.52,2719285310.31,492269032.89,4346885462.4,,846098726.4,3864408422.2,275276340.0,324359366.4,298496649.0,6913271074.72,646912281.52,1452134687.1200001,234582169.89000002,4734641296.0,482887165.44,2693351399.2000003,255062150.23999998,60830313136.32,32756572608.0,19461016043.52,4539938923.52,8239289410.4800005,2852721301.92,1145304214.608,10545095158.48,1067854487.04,12529242886.4,5182362100.799999,10342686759.119999,495905812.828,2888375428.94,1201881820.7199998,571346399.4000001,404480450.46,2874574054.8,2442635850.0,14773376025.599998,25195732615.84,7621903704.799999,1065670695.69,26368027287.84,8589155241.6,9462309492.48,417450490.28999996,951619979557.1559,0.0,951735477599.8339,0.9964316846188149,955027820016.7814,112.24524920794377
2024-03-05,4751147724.8,81273792.24,4382662314.24,815605559.0,41226817322.88,28421212019.199997,53064917282.4,8053159276.8,1593831191.04,16792999528.32,5306435135.12,7128897877.920001,727139842.5600001,10724455489.44,375041697.92,827369190.4399999,405888148.14,2189424233.48,171938166496.0,3318818531.84,9820601400.96,39958141698.4,3030031360.08,369219414.42,9769400395.52,1550238381.72,206958756.83,10732670396.199999,2401621717.04,7217030391.839999,926523077.76,3645663885.36,17314731586.24,15509378368.0,5566973131.92,4504757093.28,1355390066.8799999,11162086734.96,7402151149.76,4891042564.8,3825754481.2799997,4405443316.799999,2584711116.7999997,11413489454.4,6250550732.8,934610947.84,3628432190.72,1024909984.5,27641514598.719997,,26544360479.999996,3502658617.44,27630060888.960003,1964872218.24,1069433272.5600001,4165896699.96,2711418525.42,491577031.361,4419025977.6,,860494156.12,3897295671.7000003,267935637.6,319866854.4,299083374.6,6823878525.68,622662848.96,1482884298.04,224489411.84,4684835329.12,491309616.0,2617997246.48,257116514.39999998,61372204865.28,32655399456.0,19461016043.52,4581253614.96,8244119713.5199995,2902659530.3999996,1181859223.68,10463553670.72,1064844326.4,12379678254.4,5221906229.28,10398980745.720001,493448753.76,2922206568.72,1175826572.8000002,582716477.0,399339739.94,2874574054.8,2397039980.7999997,14689708038.4,25062722131.84,7807754524.0,1059964947.7399999,25849321632.48,8373578587.2,9475204976.64,409505728.65,950018832634.741,0.0,951619979557.1559,0.9964316846188149,953420939236.9641,112.05639111418178
2024-03-06,4984289546.24,92152961.28,4248702375.68,825432132.0,41428954604.16,29050298135.04,53826625254.24,8066139868.8,1597326434.88,17017980725.76,5368697542.88,7192962965.76,733872618.88,11116949597.6,391873030.71999997,864507002.3199999,409514847.9,2244806775.12,172203723840.0,3265998116.08,9634435920.96,39851160995.200005,3105698862.2400002,372465948.03999996,9849770234.24,1570057994.1599998,208466103.93,10713090644.8,2393206968.88,7254971586.0,934731477.1199999,3692460057.84,17528500686.399998,15344081045.92,5583569288.08,4585309833.599999,1347920981.28,11326931121.599998,7630214748.4800005,4869823291.2,3613531219.2,4467235383.36,2524694604.8,11416000120.8,6347196729.599999,944856288.672,3598164427.52,1022576856.08,28415311930.719997,,26864642640.0,3522724771.2000003,27803092867.2,2002049752.1599998,1065434643.76,4252975868.6400003,2751994573.8,462124308.75,4496199552.0,,871951743.04,4033542848.2,256374031.32000002,312678835.2,299963463.0,6902143371.52,634396445.36,1469705893.3600001,224489411.84,4604284938.24,489204003.35999995,2643363990.96,258593088.64000002,59477561520.96,32973036095.999996,19526467891.2,4652969683.12,8270686380.24,2931790163.68,1178908264.32,10522132325.72,1122789918.72,12626459897.199999,5107436383.679999,10426238886.599998,492302974.92,2817028569.7999997,1179835072.48,581863721.18,405415125.1,2899734440.4,2415278328.48,14570182342.4,25075136443.679996,7821390317.8,1062899332.4000001,26031529851.36,8460778132.8,9364105420.800001,411667171.155,953480310011.9669,0.0,950018832634.741,0.9964316846188149,956894812489.5496,112.464678454907
2024-03-07,5275716823.04,86393401.2,4170860789.7599998,862380046.48,41709190380.48,29299167367.68,54276121528.32,8208926380.8,1590335947.2,17199308855.04,5402698999.599999,7294583449.920001,733872618.88,11063427673.76,394051203.2,854169673.24,408809656.28,2289064439.4,170446959872.0,3243250637.76,9577841615.04,40352102383.2,3257509762.8,376538872.03599995,9950232532.64,1571781438.72,206808022.12,10811582727.6,2405566130.2400002,7234804644.96,944991976.32,3722716203.84,17785249817.28,15199190800.640001,5598090924.72,4577048014.08,1349414798.4,11257837929.84,7858278347.2,4839762653.6,3523192938.7200003,4476062821.44,2501488220.1600003,11441106784.8,6330894995.2,935348022.7199999,3659036262.4,1035575714.42,28375516639.36,,27091183680.0,3576234514.56,27118830044.159996,2006795820.3200002,1051639374.4,4136870310.4,2728118191.5899997,470940218.64,4514654102.4,,878708781.48,3928303649.8,256282272.54,302196307.2,302457046.8,6899917830.88,651605720.08,1456527488.68,229668154.905,4628880477.440001,510962000.64000005,2757514341.12,261931430.39999998,59481516935.04,33149500895.999996,19541012746.24,4616332126.559999,8317781834.879999,2942193961.28,1183334703.36,10721299752.72,1120532298.24,12833713744.4,5182362100.799999,10522234947.96,485046375.6,2808319563.52,1173822322.96,574899548.6500001,408335983.35,2951313230.88,2477809806.24,14737518316.8,25181544830.88,8095116252.599999,1067137888.0199999,26608277640.960003,8516488953.599999,9437510484.48,411258249.6,956271298992.5908,0.0,953480310011.9669,0.9964316846188149,959695796263.6571,112.79388051076606
2024-03-08,5270418145.28,90233107.92,4033280312.32,853732662.24,41674735162.08,28957836302.08,53494485150.24,8219310854.4,1537907289.6000001,17216098496.64,5391217988.24,7323523196.496,754912544.88,11009905749.92,392071046.40000004,859912633.84,410220039.52,2223766246.2000003,174001342784.0,3301854310.72,9507843394.560001,40326630787.2,3232763158.32,378368736.44,10164552102.56,1573504883.28,206205083.28,10745723563.800001,2383740377.2000003,7303167156.96,941400801.6,3786859233.36,17508141724.48,15311429723.04,5596016405.200001,4608029837.28,1341447773.76,11143589345.04,7769036069.44,4827384744.0,3528928702.56,4531786024.32,2495086458.88,11589236102.4,6445007136.0,941244621.76,3637176211.2000003,1036908930.66,28664400976.64,,26456478180.0,3611907676.7999997,27409838371.2,2020638519.1200001,1055638003.1999999,4199801474.32,2751856560.0299997,485728196.52000004,4540658241.6,,871657958.7600001,3993608330.95,258392724.48,301896806.4,296149746.6,6902514294.96,654734679.1199999,1462175376.4,230379611.62,4582763841.440001,508154517.12,2730655435.2000003,264178391.2,59469650692.799995,33116560800.0,19773730426.88,4600741676.96,8339518198.56,2942193961.28,1182596963.52,10510885223.96,1103412009.6,12891402959.6,5217743689.440001,10410239543.04,495358385.15999997,2779512850.44,1191860571.52,574188918.8,411023172.94,2921120768.16,2425700241.44,14653850329.6,25277312379.36,8071884900.200001,1074229317.615,26372435551.2,8586733032.000001,9409735595.52,413945448.39,958349748633.261,0.0,956271298992.5908,0.9964316846188149,961781689027.5602,113.03903729907954
2024-03-11,5386989056.0,83193645.60000001,4076726778.88,852946536.4,41543805332.16,28824760392.96,54900544923.84,8253060393.599999,1516935826.56,16964253872.640001,5327630848.400001,7354230255.84,752387753.76,10862720459.36,384150419.2,779894049.48,411529681.1,2063664750.28,177964275456.0,3292601099.2000003,9159341616.0,40360592915.200005,3193263770.3999996,373351366.3,10175714580.16,1545642529.5600002,204094797.33999997,10706564061.0,2398992108.2400002,7619685587.5199995,944991976.32,3766688469.36,17248564960.0,14121697145.6,5773387824.16,4676189848.32,1349414798.4,11080480602.96,7953718005.360001,4800860652.0,3481608650.88,4658680446.72,2490285137.92,11626896098.4,6415896896.0,918026763.04,3643229763.84,1025243288.5600001,29330603632.0,,25392125880.000004,3592956309.3599997,27496354360.32,1978319411.3600001,1063035466.48,4151993303.28,2774490818.31,464209792.81,4563307008.0,,874889585.84,4078645361.8,243619560.9,286921766.4,300843551.40000004,6872840419.759999,641436603.1999999,1444604170.16,231637070.0,4641793135.5199995,484992778.08,2797802700.0,267388335.2,60450593384.64001,33522429840.0,19817364992.0,4901637354.24,8364877289.5199995,2963521746.36,1168211036.64,10636946489.52,1053556224.0,12742906646.4,5319725915.5199995,10150694636.400002,495103767.64,2731948277.6800003,1193864821.3600001,578168445.96,408335983.35,2916088691.04,2447846806.48,14307225811.2,25002424045.76,7942597373.8,1060943075.9599999,26282066152.320004,8715110140.8,9346250135.039999,419787184.89,962224443479.5201,0.0,958349748633.261,0.9964316846188149,965670259519.7173,113.49606436657079
2024-03-12,5261587015.68,78074036.64,4048667602.56,850588158.88,41764318729.92,29162634941.440002,54214122042.24,8468538220.799999,1523926314.24,17165729571.839998,5373554893.84,7453641599.040001,741446992.24,10900631822.08,389298826.88,792528562.8,406391856.44000006,1966684841.12,176432213856.0,3297227704.96,9363378982.08,40319838361.6,3068103059.2799997,377778457.6,10157854616.0,1500832971.0,202888919.66000003,10815736008.199999,2391629203.6,7853485378.559999,936783576.96,3737239153.92,17475341174.72,14089045822.720001,5771313304.64,4700975306.88,1326509602.56,11388407741.04,7914054770.8,4772568287.2,3381232783.68,4595784950.4,2442271928.32,11709748089.6,6438020678.4,906602102.4000001,3637176211.2000003,1013910950.5200001,28951811414.24,,25806149159.999996,3531643061.7599998,27205346033.280003,1968036263.6799998,1061236083.52,4364934799.8,2757377110.83,470940218.64,4489488806.400001,,862256861.8000001,4114194912.45,236003582.16,272246227.2,300550188.59999996,6933300940.48,642218842.96,1413227016.16,233291620.5,4582148952.96,496222712.16,2854504834.72,259684469.60000002,59679287639.04,33245968320.000004,19584647311.36,4926582073.6,8404727289.599999,2979647632.64,1149029800.8,10620544466.119999,1031732559.36,13052719098.400002,5315563375.679999,10353945556.439999,486446771.96000004,2723909194.9599996,1221924319.12,574188918.8,409387492.32,2922378787.44,2436122154.4,14414798937.6,25376626874.08,8182486338.8,1051324815.1299999,27761773220.16,8678776996.8,9292684277.76,414763291.5,962679121610.9502,0.0,962224443479.5201,0.9964316846188149,966126565896.2091,113.54969445134005
2024-03-13,5397586411.5199995,80633841.12,4203445639.68,814819433.16,41690814264.0,28460097836.800003,54749974743.36,8476326576.0,1544897777.28,17051560008.960001,5370463852.320001,7453641599.040001,754070947.84,10849339978.4,394051203.2,774916816.9599999,405182956.52,1956527344.4,176861191104.0,3346578166.4,9199553359.68,39866443952.8,3127114193.0399995,372465948.03999996,10139994651.84,1491354025.92,201833776.69,11150965085.2,2386632946.88,7715051291.76,939861726.72,3724733280.24,17135459616.0,13884975054.720001,5796207538.88,4680320758.08,1326509602.56,11239340539.92,8143357845.6,4777873105.6,3386968547.52,4413719040.0,2438270827.52,11669577427.199999,6445007136.0,895914516.64,3623723872.0,997245747.5200001,28872220831.519997,,25630384560.0,3529413489.12,27150290403.840004,1975946377.28,1067234026.72,4375423327.12,2803473710.0099998,471982960.67,4586794617.6,,850505490.6,4277065100.4500003,231232125.6,292312780.8,300403507.2,6929220782.64,640654363.4399999,1405633744.892,242788740.37,4592602057.12,493064293.20000005,2838091058.88,258593088.64000002,60403128415.68,33380081568.0,19613737021.44,4939054433.28,8397481835.040001,2971324594.56,1144234491.84,10411535825.08,1046030822.4,13146731152.800001,5296831946.4,10333798234.92,484664449.32,2807649639.9599996,1182841447.2399998,573336162.98,406700302.73,2843752582.44,2399645459.0400004,14396870083.2,25240069443.84,8248140160.799999,1053770135.6800001,28327500351.36,8831376201.6,8104315814.400001,422474383.67999995,962029004312.9519,0.0,962679121610.9502,0.9964316846188149,965474120467.151,113.47301197335953
2024-03-14,5302210211.84,73594378.8,4181722406.4,797917727.6,41736754555.2,28559472704.0,54289407132.48,8250464275.200001,1576354971.84,16984401442.56,5366931233.440001,7329929705.28,734714215.9200001,10896171661.76,403951987.2,725144491.76,397123623.72,1968619602.4,175083999648.0,3324987339.52,8900199267.84,40374177766.4,3082379946.48,363611765.44,9744842944.8,1400585945.76,198969817.2,12873983208.4,2379270042.2400002,7806657057.839999,922931903.04,3661397081.28,17110010913.6,13791102501.44,5741232771.6,4634880750.72,1292649747.8400002,10971672426.96,7947520624.960001,4698300829.6,3312403617.6000004,4209584534.3999996,2371852554.2400002,11364531459.6,6039792595.2,894071829.44,3577985918.72,1045241532.16,28754308857.12,,25587419880.000004,3446919301.44,26992988605.44,1900009286.72,1053038894.48,4188581189.28,2748406215.7799997,394914845.17999995,4497877238.4,,815985837.6999999,3814451124.15,231966195.84,304891814.4,292336030.2,6817201903.759999,603106854.96,1371809172.8799999,233029208.7907,4591372280.16,482887165.44,2711257336.48,252494195.04,58761631572.48,32697751008.0,19337384775.68,4928141118.559999,8346763653.120001,2934911302.96,1109929589.28,10234393972.359999,1023454617.6,12630733172.4,5047079556.0,10252616380.560001,473715895.96000004,2841815741.52,1199877570.88,552017267.48,398989236.95,2786512705.2,2377498894.0,14127937267.2,24981142368.320004,8065319517.999999,1031762250.73,29361238109.28,8717532350.4,7590480368.639999,416515812.45,953010114179.3706,0.0,962029004312.9519,0.9964316846188149,956422932841.5472,112.40921803001044
2024-03-15,5386989056.0,75514232.16,4192584023.04,808137363.52,41697705307.68,28332206703.36,54205264972.8,8076524342.4,1562373996.48,16843368453.119999,5402698999.599999,7376321665.440001,734714215.9200001,10880561100.64,403555955.84,717487210.9599999,403168123.32000005,1959187641.16,174695877376.0,3294143301.12,8754245531.52,40452290660.8,3142342872.7200003,364202044.28,9548383339.04,1427299336.4399998,213440349.36,12545280715.2,2375325629.04,7396481985.839999,940887776.64,3679954184.16,16908117874.560001,13648252963.839998,5741232771.6,4581178923.84,1311571431.36,10966776059.04,8064031376.4800005,4714215284.8,3295196326.08,4277445464.64,2386256517.12,11330637463.2,5986229753.599999,890754992.48,3570587132.16,1065906383.88,28583336494.24,,25860831479.999996,3473674173.12,27032314055.039997,1892099173.1200001,1057437386.16,4221998125.16,2764001771.79,390649082.33,4544852457.6,,845804942.12,4231805980.9000006,233434336.32000002,256971686.4,304070542.2,6790866339.52,628138527.28,1389380379.1200001,238321454.01999998,4552019417.440001,468849747.84,2635157103.04,267837727.35999998,58848650682.24,32436583104.000004,19373746913.28,4887605949.6,8292422743.92,2961961176.72,1122102296.64,10093805200.359999,1021949537.28,12850806845.2,5008576062.4800005,10308317798.880001,450418392.88000005,2878661537.3199997,1215911569.6,554859786.88,391044502.51,2789028743.76,2322783850.9599996,14265391817.6,24800248110.08,8100671576.0,1047901366.36,28461952383.84,8719954560.0,7709515607.04,416749481.91,950622383163.74,0.0,953010114179.3706,0.9964316846188149,954026651137.0529,112.12758095991055
2024-03-18,5482365255.68,73594378.8,4261374261.7599998,782981336.6400001,41824041108.48,28950059138.559998,54382406361.6,8157004012.8,1705678993.92,17105286862.08,5382828018.400001,7354230255.84,742288589.28,10895056621.679998,407120238.08,689155272.0,394705823.88,1973214660.44,176125801536.0,3264841464.6400003,8879348734.08,40635686152.0,3131873155.44,364202044.28,9546150843.52,1435342077.72,210576389.87,12637839540.0,2375062668.16,7399558298.88,934731477.1199999,3621055553.28,16542787613.439999,13636008717.759998,5644767613.92,4564655284.8,1296633260.1599998,11217034863.84,8186739508.4,4689459465.6,3329610909.12,3990002012.16,2373452994.56,11318084131.199999,6014175584.0,885964005.76,3556630330.24,1053574133.66,29040245395.04,,26056125479.999996,3444689728.7999997,27460961455.68,1850966582.3999999,1053238825.92,4111014870.96,2747716146.93,401550476.28,4556596262.4,,831409512.4,4433984262.35,231782678.28,224625600.0,291895986.0,6798284808.32,632831965.84,1378712146.76,237427996.75,4612278488.4800005,477272198.4,2632172780.16,255704139.04,59161128394.56,32721279648.0,19570102456.32,4812771791.52,8299668198.4800005,2967163075.52,1105872020.16,10142074012.08,987332689.92,12778161166.8,5022104316.96,10499717353.32,451182245.44,2867942760.36,1196537154.48,547753488.38,387714724.105,2694677297.76,2333205763.92,14050245564.800001,25105285486.72,8177436044.799999,1036489870.4599999,29080578675.36,8664243739.2,7711499527.679999,411608753.78999996,955970305561.615,0.0,950622383163.74,0.9964316846188149,959393724946.9557,112.75837780653998
2024-03-19,5242158530.56,74234329.92,4281287225.6,826218257.84,41780397831.84,29588650676.480003,53545413299.52,8177772960.0,1618297897.92,17098571005.44,5458779324.320001,7323302282.4,740605395.2,11181621922.24,417021022.08,688772407.9599999,397929557.0,2008282208.64,175533404384.0,3329613945.28,8642546243.52,41157004816.8,3260841036.48,370104832.67999995,9537220861.44,1459183060.8,211631532.83999997,12748791464.6,2383477416.32,7768032238.559999,957304575.36,3626703367.2000003,16716969843.2,13697229948.160002,5794133019.36,4599768017.76,1295637382.08,11250765398.400002,7642609509.28,4728361467.2,3395572193.2799997,3969036846.72,2403861360.64,11398425456.0,6050272281.6,912498701.44,3562515728.6400003,1076572113.8,29808147128.32,,26235795960.0,3433541865.6,27724441968.0,1887353104.96,1061036152.08,4070646236.74,2761517523.93,395957587.21000004,4580922715.2,,846686294.96,4156478518.9500003,247381670.88,241697145.6,292776074.40000004,6825733142.88,649259000.8000001,1376829517.52,238371090.535,4637488916.16,472008166.79999995,2614266842.88,256089332.32,59386586997.119995,33318907104.000004,19646462945.28,4889164994.559999,8306913653.040001,3023343582.56,1115093768.16,10219397836.68,985827609.6,12977936782.4,5078298604.799999,10676895269.04,453601111.88000005,2914502447.78,1233949818.1599998,546616480.62,388123644.26,2703483432.72,2311710568.44,14187700115.199999,25206373454.559998,8293592806.8,1021491904.42,29079843964.8,8724798979.2,7884100623.360001,411491919.06,959730041553.6251,0.0,955970305561.615,0.9964316846188149,963166924906.4174,113.20184527511461
2024-03-20,5535352033.28,76794134.39999999,4498519558.400001,858449417.28,42304117151.52,29681976638.72,52945346844.96001,8203734144.0,1702183750.08,17320194274.559998,5417712629.84,7409458779.84,786051635.36,11331037292.960001,427317837.43999994,693366776.4399999,411630422.76,2030531963.36,176084946560.0,3457616704.6400003,8938921687.68,41073797603.2,3225148818.48,376007621.08,9695728043.36,1533578417.64,209551393.84199998,13021721332.6,2459736071.52,7992944903.04,1025023870.08,3717068389.92,16548442880.64,13799265332.160002,6020255647.04,4672058938.56,1338460139.52,11380247127.84,7945041672.799999,4820311652.8,3444326185.92,3956899119.36,2487084257.2799997,11433574785.6,6036299366.400001,913235776.32,3632131584.0,1121568161.8999999,29184687563.68,,26376407640.0,3520495198.56,27810957957.12,1921366593.4399998,1090626005.2,4183458885.24,2820587417.4900002,415769685.78,4727720275.2,,854912254.8000001,4056877134.75,245913530.4,253976678.4,305684037.6,6785673411.36,660992597.1999999,1418247360.8000002,235641082.20999998,4700822429.6,456917942.88,2660523847.52,269314301.6,60842179378.56,33474196128.000004,19668280227.84,5113667468.799999,8434916683.599999,3011899405.2,1154562849.6000001,10332337483.52,1079895129.6,13211898599.6,5157386861.76,10653785106.119999,459584623.6,2928905804.3199997,1229273235.1999998,568788131.94,399690242.93,2725498770.12,2352746850.72,14211605254.400002,25335836992.320004,8382983010.6,1040239361.97,28952004327.36,8832587306.400002,7872197099.5199995,414529622.03999996,966793819116.8921,0.0,959730041553.6251,0.9964316846188149,970255998520.0984,114.03503025438265
2024-03-21,5537118259.2,76154183.28,4681356771.84,870634367.8,42467205185.28,30088981529.6,52141567793.28,8133638947.2,1670726555.52,17410858339.2,5508235988.639999,7453641599.040001,787734829.4399999,11522824186.720001,442565044.8,671543526.16,410723747.82000005,2068501653.48,175165709600.0,3486918541.12,9421462611.84,41148514284.799995,3255130281.6000004,371285390.36,9798422837.28,1559430086.04,210274920.45,13324910816.400002,2458920892.792,8053787538.72,1042466718.72,3708596669.0400004,16040599886.08,14015580346.240002,6062783297.200001,4721629855.68,1362361213.44,9618098717.52,8045439235.28,4873359836.8,3352410570.3840003,4052897508.4799995,2506289541.12,11466213448.800001,6068902835.2,913235776.32,3664080889.6,1116568601.0,29376294522.08,,26431089960.0,3602989386.2400002,28003652660.159996,1930858729.76,1086227513.52,4137602068.12,2807338095.57,420983395.92999995,5033059200.0,,875330262.2600001,4001282022.5,240040968.48,250981670.40000004,301136914.2,6947025107.759999,670379474.32,1427158472.536,236071265.34,4894512300.799999,444986137.92,2614266842.88,267613031.28,62420389596.48,33775362720.000004,19635554304.0,5155761682.72,8558089411.120001,3033747380.16,1161202508.16,10513462684.78,1097203553.28,13517437776.4,5097030034.08,10705931114.759998,465822752.84000003,2991208695.4,1225264735.52,575894430.44,405531959.43,2804124975.12,2356655068.08,14343083520.0,25692305089.440002,8576409270.799999,1047249280.8799999,29062210911.36,8848331668.800001,7943618242.559999,420020854.35,970260079479.6221,0.0,966793819116.8921,0.9964316846188149,973734671886.5079,114.44388175665492
2024-03-22,5544183162.88,73594378.8,4603515185.92,868669053.2,42069821666.4,30178850974.72,52413922678.560005,8034986448.0,1628783629.44,17501522403.84,5499846018.8,7389576511.200001,767536500.4799999,11558505469.279999,452267813.12,663503381.3199999,400145873.52,2057618621.28,174512029984.0,3500798358.4,9428909231.04,41170589668.0,3234190847.0399995,369514553.84,9785027864.16,1492215748.2,204094797.33999997,13119026763.800001,2464995289.12,7937571268.32,1060935617.28,3687215659.2000003,15313898050.880001,14015580346.240002,5982914295.68,4785658956.96,1345431286.08,9299562782.28,7729372834.88,4784946196.8,3305233912.8,3769316060.16,2456675891.2,11318084131.199999,6057258739.200001,896651591.52,3624732797.44,1110235823.8600001,29178791964.96,,26595136920.0,3569545796.6400003,28204212453.12,1916620525.28,1081629090.4,4079305369.76,2780839451.73,408565286.3,4944141820.8,,858437666.16,3886646467.1,235636547.04,241996646.4,291455941.8,6949621571.84,643783322.48,1391890551.44,234317441.81,4804738582.72,443231460.72,2579201049.04,258015298.72,61510644358.079994,33535370592.0,19686461296.64,5099636064.16,8461483350.319999,2992132189.76,1132799524.32,10351082653.119999,1068607027.1999999,13482183256.0,4999210347.84,10691709476.04,453983038.15999997,2901438938.36,1240296609.3200002,560544825.68,401559592.21,2768900435.28,2356655068.08,14129491101.248001,25497223046.24,8544592418.599999,1042032597.0400001,28921146483.84,8870131555.199999,7868229258.24,414295952.58,964029121399.4979,0.0,970260079479.6221,0.9964316846188149,967481400160.7018,113.70892929923251
2024-03-25,5630728232.96,74234329.92,4431539589.12,888322199.2,41980238098.56,30008617506.559998,52602135404.16,7985660198.400001,1674221799.36,16813147098.24,5449506199.76,7382949088.320001,777635664.96,11409090098.56,455634079.68,642062995.08,401656998.41999996,2088091111.44,174164762688.0,3557859829.44,9253169017.92,41104363518.4,3241805186.88,372465948.03999996,9613125709.12,1506003304.68,207109491.54,13061474161.199999,2459736071.52,7742396296.559999,1079404515.84,3738449399.76,15143674508.159998,14209447575.839998,6010920309.200001,4853818968.0,1346925103.2,9458694739.68,7782670306.32,4813238561.599999,3306667853.7599998,3816211824.96,2456675891.2,11303020132.800001,5955955104.0,895251149.248,3606908448.0,1087237843.72,28341616946.719997,,26306101799.999996,3551709215.52,28463760420.48,1907128388.96,1085627719.2,4131504087.12,2776146983.55,400033760.6,5013765806.400001,,860200371.84,3877719927.9500003,237655240.2,226422604.79999998,291895986.0,7016016867.6,657863638.16,1403813869.96,233341257.01500002,4878525200.320001,436563687.35999995,2542792309.9040003,261161043.84,61332650724.48,33205969632.0,19679188869.12,5096517974.24,8529107592.879999,3001495607.6000004,1135012743.84,10299064807.48,1088925611.52,13431972272.4,4988803998.24,10537641723.240002,456019978.32,2821048111.16,1211234986.6399999,562250337.32,394783201.07,2834317437.84,2376196154.8799996,14127937267.2,25332290046.08,8493584449.200001,1030947143.88,28523668070.88,8807154105.6,7987264496.639999,413828613.66,960445157242.1971,0.0,964029121399.4979,0.9964316846188149,963884601491.3864,113.28619442750802
2024-03-26,5577741455.36,76154183.28,4480416864.0,885963821.68,41727566496.96,30248845446.4,52667456291.28,8066139868.8,1754612407.6799998,17051560008.960001,5449064622.400001,7389576511.200001,765853306.4,11389019377.12,446723374.08,649337411.84,399339940.24,1946611692.84,173613220512.0,3537811204.48,8888284677.12,41231721498.4,3260365140.2400002,372170808.62,9673403088.16,1482736803.12,206808022.12,12976628571.800001,2449217636.32,7633358089.92,1104029713.92,3746517705.36,15178737164.8,14264546683.2,5974616217.6,4870755698.016,1328501358.72,9696440604.24,7738049167.44,4799092379.2,3277989034.56,3723523725.12,2445472808.96,11343190795.2,6013011174.4,895914516.64,3696702812.16,1066239687.9399999,28148536088.64,,26419372320.0,3521609984.88,28613197128.960003,1902382320.8,1085027924.88,4248341403.08,2807062068.0299997,401929655.2,5110232774.400001,,853737117.68,3871299084.0,235453029.48,230016614.4,288522313.8,7192205501.6,669597234.5600001,1400676154.56,232977255.905,4676226890.4,426737495.04,2653063040.32,260775850.55999997,61312873654.079994,33370670112.000004,19351929630.72,5057541850.24,8511114714.056,2991091810.0,1121364556.8,10146760304.48,1070112107.5200001,13450133692.0,4938853520.16,10510976150.64,450036466.6,2848514977.1200004,1209898820.08,560829077.62,395250538.39,2785254685.92,2390526285.2000003,13853028166.4,25523825143.039997,8516310772.2,1029724483.605,28538362282.08,8618221756.8,8072573084.16,412426596.9,959748224870.282,0.0,960445157242.1971,0.9964316846188149,963185173339.2378,113.20399002927428
