Date,AA,ACRS,AEO,AHCO,AME,ANSS,APD,ARMK,AUR,AVTR,AWI,AXTA,BDN,BSY,BV,CABA,CCNE,CEIX,CMCSA,CNX,COHR,COR,CRS,CTLP,CUBE,CUBI,DGICA,DKS,DORM,DUOL,ECVT,ENS,EPAM,EQT,ESNT,ETRN,FCF,FIVE,FMC,FNB,FOLD,FOUR,FULT,GLPI,GMED,HCSG,HLNE,HRMY,HSY,HT,HWM,IRT,KHC,KMT,KOP,KRYS,KWR,LMB,LNC,LTHM,MATW,MDGL,MLYS,MNTK,MPB,MSA,NVRI,NWBI,OFLX,OLLI,OSUR,PENN,PFIS,PNC,PPG,PPL,RDN,SEIC,SEM,STBA,TFX,TGI,TOL,UGI,UHS,UHT,URBN,UTZ,UVSP,VPG,VSH,VSTS,VTRS,WAB,WCC,WMK,WST,WTRG,X,YORW,close_market_cap,gross_change_mkt_cap,mkt_cap_deleted_stock,adj_mkt_cap,divisor,gross_index_level,Index Value
1/18/2024,4719355658,76154183.28,3667605885,532600256.6,37285140338,28356834388,57564308558,7440475334,2128603499,14482744844,4355719079,7265864617,838230651.8,10925162704,328309997.4,784105553.9,424928321.9,2404908271,1.73797E+11,2994956129,6809188596,37492491206,3136632118,381910409.5,9956930019,1468949247,212988145.2,8536771610,2151545920,6826338636,909080229.1,3918372615,16949401325,14370663483,5547265196,4234182504,1413150996,10281828591,6822076344,4615192008,3561909345,4030277198,2496686899,11630662098,6485761472,716805320.8,3881672476,1065239776,28210439875,,21556551720,3290849217,29100832704,1926112662,985062204.9,3137777103,2682987689,345716380.3,4523042534,,979183005.2,3509539340,152503092.4,445058188.8,337367220,6072387636,635960924.9,1491042358,234118895.8,4548944975,566058864.7,3536422613,294801257,57855841748,34102410816,18850132132,4452632406,7607727288,2737239149,1184441313,11553585283,1149128824,10608405684,4560062395,9267175331,514709316.7,2620740967,1094988496,568788131.9,358564558.8,2794060821,2682339848,13470545939,22478771796,8683475504,978128220,25177796181,8894353651,9413703437,416983151.4,9.22917E+11,1575580482,0,9.21341E+11,0.996431685,9.26222E+11,108.8596284
1/19/2024,4835926569,72954427.68,3660364808,539282326.2,37204744828,29111651314,57681664728,7437879216,2167051181,14492818629,4395461041,7167557845,855062592.6,11215073125,336230624.6,745053421.8,420092722.2,2440943200,1.77025E+11,3056644205,6877697493,37066266499,3158999241,388993755.6,10122134688,1487045415,214043288.2,8692222970,2155227372,6637658103,914723503.7,3939955332,16971456867,14423721882,5726711135,4277557056,1445019094,10148538576,6900163337,4708910466,3450061950,4149999327,2576708915,11674598760,6581243059,705380660.2,3992317966,1054240742,28064523807,,21771375120,3465870669,29155888333,1942723900,992859531,3135337911,2695684956,359272026.7,4615315286,,979183005.2,3546341738,161678970.4,443860185.6,336047087.4,6043455608,650823480.3,1519909340,244211653.8,4596906276,545704609.2,3473901048,299808769.6,59651599740,33255379776,18922856407,4538379879,7666898500,2786136997,1210631077,11567175531,1166437248,10800703068,4601687793,9351912595,527949427.7,2670985234,1078286414,575894430.4,361602251.3,2806641014,2697972718,13625929344,22705776355,8821348530,980084476.4,25195429234,8923420166,9491076342,418502002.9,9.30744E+11,7827502328,0,9.22917E+11,0.996431685,9.34077E+11,109.782896
1/22/2024,4876549765,80633841.12,3677562367,566796730.6,37464307474,29468536707,57750307016,7430090861,2299870447,14774884608,4444034551,7228309221,878627309.8,11353338095,352467910.4,783722689.9,438629187.6,2320504310,1.7825E+11,3067439619,6999822048,37040794903,3200402214,399913914.1,10211434508,1536163584,219017533.6,9034571957,2237008206,6720034930,941913826.6,3982919059,16899634974,14435966128,5721524836,4395287985,1495808876,10181725069,6989405615,4802628925,3564777227,4132344451,2647128289,11611832100,6522440374,727492906.6,4029311899,1084904715,27747635376,,21900269160,3507117763,28916003091,1960126150,1009453841,3188756225,2715420925,367993141.9,4707588038,,1000335473,3651737542,163881181.1,457038220.8,350421864.6,6199243453,682895310.5,1595214509,250201126.6,4557553414,547459286.4,3484196962,308283021.8,59101797183,33443608896,18770135429,4574237913,7773165167,2775733200,1263379476,11836168715,1176596540,11007956915,4722401448,9250583419,535333335.8,2710510724,1100333162,600055845.3,371299500.7,2853187727,2783953499,13924743584,22810411269,8871851470,1002744447,25497395274,9097819258,9504963786,426797268.7,9.36329E+11,5585028450,0,9.30744E+11,0.996431685,9.39682E+11,110.44166
1/23/2024,5213898916,82233718.92,3635021036,551074213.8,37928304415,29537667049,58272874113,7461244282,2373270567,14842043174,4339380717,7215054375,860112174.9,11331037293,352863941.8,774151088.9,431577271.4,2345898052,1.79517E+11,3055102004,7099606745,36993247924,3205161176,405816702.5,10122134688,1522663269,216455043.6,8914126819,2259885803,6577499092,936783577,3957503897,16858917050,14391070559,5663438290,4378764346,1463940778,10239393402,7166650695,4754885559,3571946931,4124620443,2608717722,11679620093,6356512006,721596307.5,3931446131,1056907174,28297399956,,22033069080,3464755883,29218809053,1935604798,1012852675,3185585274,2709072291,374628773,4702554979,,999953553.8,3586276255,173424094.2,460033228.8,345288015.6,6217789625,678201871.9,1615295888,240683821.2,4550174752,555881737,3575218810,306742248.6,59295612473,33514194816,18704683581,4535261789,7699503046,2753885225,1253051118,11623879669,1171705029,10424654850,4770270657,9113700146,530877529.2,2680364164,1107682078,594370806.5,371299500.7,2865767920,2823035673,14080126989,22883123667,8725392944,985790224.4,25834627421,8998508664,9562497485,425161582.5,9.38867E+11,2538137300,0,9.36329E+11,0.996431685,9.42229E+11,110.7410377
1/24/2024,5257171451,80953816.68,3633210766,545571333,37381614949,29344966220,56942099430,7375572374,2261422764,14821895604,4274468845,7175289838,846646622.2,11266364968,347715534.1,784105553.9,447897420.4,2358232155,1.78904E+11,3095199253,7148754432,36932116094,3141391080,394306265.1,10028369876,1526397399,220826350.2,8947946390,2218863905,6509820205,934731477.1,3880048163,16306962971,14546164343,5711152239,4349847977,1469916046,10137113717,7067492608,4781409651,3604927573,4077724678,2599115080,11521448110,6284900816,709434572,3850732096,1022243552,27905342641,,22009633800,3394524344,28967126175,1913456480,1028647259,3127044657,2672360629,380032072.6,4672356624,,993578435,3491216443,183517560,442662182.4,344114564.4,6212411235,670770594.2,1607765371,232365072.2,4379850643,559040155.9,3502102900,308604016.2,59445918208,33187146720,18508328038,4553970328,7793693955,2695623958,1265961565,11338953091,1158159306,10251587205,4705751289,9087034574,528458662.8,2620071043,1101669329,592381043,380062075.5,2836833476,2777439804,14020364141,22966476904,8627922270,994267335.6,25631847307,8666665949,9592256294,414295952.6,9.3181E+11,-7057050732,0,9.38867E+11,0.996431685,9.35147E+11,109.9086462
1/25/2024,5278366162,80633841.12,3667605885,556577094.7,37700899973,29312129307,58370301877,7448263690,2278898984,14731231540,4333861000,7162034992,854220995.6,11159321121,348903628.2,853403945.2,455150819.9,2281083549,1.84991E+11,3146091917,7111521336,37159662351,2945321829,396667380.5,10115437201,1510886398,224896187.3,9085597975,2229645302,6560750277,953200375.7,3916758954,16116945993,14713502373,5736046473,4337455248,1460953143,10434160038,7125747984,4832689562,3625002747,4036346062,2597514639,11561618772,6257537190,709434572,3896806358,1036242323,27909764340,,21587798760,3386720840,29305325042,1975155366,1039043694,2944105227,2692234611,393777308.4,4726042589,,1020312804,3599900973,194895648.7,457637222.4,351448634.4,6158070951,687588749,1617806060,239214911.3,4432731052,547459286.4,3558805034,308218822.9,59829593374,33596545056,18784680284,4535261789,7717616682,2738279528,1250837899,11475324200,1178477891,10490890616,4776514466,9302136859,537752202.2,2614711655,1136409659,605172380.3,383450271.1,2797834879,2799586369,14044269280,23023228044,8753674590,1012688750,26036672825,8809576315,9602175898,416749481.9,9.43083E+11,11272669716,0,9.3181E+11,0.996431685,9.4646E+11,111.2382774
1/26/2024,5409949993,79033963.32,3740921798,556577094.7,37546999998,28706374682,57987233624,7419706387,2215984595,15211415290,4359251698,7188544684,860112174.9,11212843044,352467910.4,852638217.1,454546369.9,2296077949,1.88913E+11,3171538248,7047480411,36967776328,3016706265,394955571.8,9979254974,1563738697,224594717.9,9078478066,2237797089,6586728031,974234399,3911917970,16306962971,14640036896,5767164266,4378764346,1472903680,10342217129,7227385022,4892810838,3538966289,4114689575,2616719923,11549065440,6258701600,718648008,3890416497,1034242498,28036519713,,21654198720,3373343404,29258134502,1984647502,1030446642,2829463184,2680365427,400318144.8,4761274003,,1006798728,3530524537,189206604.4,457038220.8,338247308.4,6159925568,692282187.6,1627219206,235376354.1,4464090365,532719997.9,3510309788,302440923.7,59960122039,33655366656,18821042422,4563324598,7713993955,2739319908,1287724891,11451892738,1191647343,10517598586,4824175548,9335913251,536224497.1,2606002648,1163801074,619953481.1,385670123.3,2785254686,2777439804,14271368102,23051603614,8658729063,1002255383,26549500796,8864076031,9588288453,416165308.3,9.47662E+11,4579500408,0,9.43083E+11,0.996431685,9.51056E+11,111.7784375
1/29/2024,5457638093,78713987.76,3711957487,578588618.2,37969650677,28791059351,57832234908,7513166650,2264918008,15486765412,4428137766,7219472657,869369742.3,11531744507,355240129.9,887095980.7,454747853.2,2265605459,1.88444E+11,3161513936,7287261549,37091738095,3093801456,419097976.4,10075252282,1614580312,228363085.7,9019738812,2251208094,6589120719,981929773.4,3959520973,16416675155,14623711235,5772350564,4335389793,1500788267,10176284660,7164171742,4945859022,3722510732,4249859721,2635124987,11560363439,6353018778,722333382.4,3974157308,1075572202,28415311931,,21786998640,3401213062,29356448126,2005213798,1031846162,2906541664,2728394219,405816239.1,4756240944,,1013261982,3552605976,201685798.4,452246208,337367220,6222982553,706362503.3,1630356922,241531282,4479770021,548161157.3,3495388173,304687884.5,60707695300,33608309376,18908311552,4580474092,7770750016,2773652440,1328300582,11572799082,1199925285,10650070117,4782758276,9291470630,536606423.4,2619401120,1161128741,621374740.8,371883672.4,2807899033,2833457586,14211605254,23262646915,8795592030,994430357,27219556827,8916153538,9572417088,420488193.3,9.52641E+11,4978242597,0,9.47662E+11,0.996431685,9.56052E+11,112.36563
1/30/2024,5406417541,77434085.52,3656744269,570727359.8,38102877521,28591445487,57411524110,7585857965,2191517888,15735252108,4446684015,7243773208,841597040,11603107072,358408380.8,810140308.6,454546369.9,2308653897,1.90629E+11,3218575407,7251517777,37472113929,3011471407,409653515,9760470413,1619463405,230322636.9,9080258043,2202560331,6389843997,976799523.8,3986953212,15994226695,14750235111,5828362591,4287884331,1487841852,9936906673,7124508508,4855677109,3629304570,4140068460,2608717722,11506384111,6278496563,716068245.9,3965076979,1058573695,29093305784,,21861210360,3369999045,29360380671,2001654246,1042242597,2839219954,2738193197,406005828.6,4789794672,,1003860885,3463967008,199116552.6,442063180.8,329006380.2,6207774692,697757865.9,1620316233,237359498.4,4503443228,532018127,3408096729,301092747.2,61024128426,33662425248,18922856407,4619450216,7753843955,2767410162,1306168387,11474386941,1176972810,10699212782,4678694780,9417687674,521838607.2,2640838674,1177830823,627344031.6,380996750.1,2807899033,2842576760,14115984698,23530441356,8870841411,998668912.6,27634668293,8768398752,9548610040,416749481.9,9.54639E+11,1998595476,0,9.52641E+11,0.996431685,9.58058E+11,112.6013678
1/31/2024,5252755886,75194256.6,3589764300,566796730.6,37211635872,28328750186,56632101999,7549512307,2090155816,15446470272,4380888989,7162034992,796150799.8,11250754407,353656004.5,783722689.9,430166888.2,2287855214,1.90139E+11,3115247878,7080245535,39499652970,2929617253,402275029.5,9648845637,1534727381,226102065,8844114375,2140764524,6112634010,950122225.9,3857053492,15725035976,14440047544,5721524836,4209397045,1395225190,9761725510,6963376617,4661167101,3561909345,3961312838,2491885578,11463702782,6142842845,695798686.7,3900673905,1050241093,28525854407,,21970575000,3273012636,29203078873,1938768843,1021249796,2706771806,2621433547,407712133.7,4603571482,,966256496.9,3393024513,199575346.5,413311104,308177621.4,6121349530,672726193.6,1552541580,232050707.6,4424122614,517278838.6,3363331886,280613304.5,59786083819,33184793856,19046487675,4518112294,7631878803,2703946996,1229812313,11374568913,1219115059,10611610640,4610012873,9410576855,507134445.5,2543029834,1182507406,603751120.6,372000506.7,2734933915,2791769934,14068174419,23322945001,8762765119,990680865.5,27390744387,8683621416,9324427008,419086176.5,9.44556E+11,-10083513251,0,9.54639E+11,0.996431685,9.47938E+11,111.4119997
2/1/2024,5247457208,77434085.52,3665795616,574657989,38100580507,28746124628,57446952388,7713067766,2202003619,15835989957,4514245351,7276910322,740605395.2,11455921782,350487753.6,788317058.4,423920905.3,2310346813,1.90874E+11,3119874484,7266411015,40238329254,2889641969,407882678.4,9811817810,1504567101,223388840.2,9051778405,2192304857,6201505276,950122225.9,3935719472,16162753658,14309442252,5716338537,4329193428,1355390067,9923849692,7702104361,4599277553,3630738511,4083517684,2479082056,11659534762,6109657171,706117735,3986264413,1041575188,29256908648,,22417798260,3335440669,29686781903,1985438514,1054438415,2716772495,2657179114,410366386.2,4450902019,,981533279.5,3478374755,233250818.8,419900121.6,314191558.8,6214822237,697366746,1519972094,232050707.6,4575385180,526403160,3192479401,274642808.6,57491943653,33281261280,19330112348,4575796958,8005019713,2791859086,1197720630,11602791353,1229274351,10794293155,5228150039,9667158920,516364330.6,2644188291,1215243486,591812539.1,382515596.4,2766384397,2843879499,14193676400,23658131421,8905183410,977883687.9,28038759101,8865287136,9254989786,427615111.8,9.55043E+11,10487487350,0,9.44556E+11,0.996431685,9.58463E+11,112.6490173
2/2/2024,5210366464,77434085.52,3759929627,586842939.6,38472696865,28976847146,57103740947,7702683293,2202003619,15721820394,4515570083,7206217812,727139842.6,11489372984,345339345.9,844598072.2,417674922.4,2283743846,1.84154E+11,3067439619,7320026674,39907198506,2902015272,403160447.7,9695728043,1494800915,221580023.7,9253509177,2171005025,6115026698,942939876.5,3940560455,16419502788,14301279421,5674848147,4271360692,1349414798,9849860132,7609143655,4625801645,3564777227,4188619369,2471079854,11423532120,6036299366,686216713.3,4026116968,1038908755,29131627175,,22544739360,3339899815,29600265914,1982274468,1028287382,2724577911,2650692467,411219538.7,4476067315,,903386661,3445957324,223175704.7,394742054.4,316978505.4,6250059964,678592991.8,1508613564,234768803.2,4614738042,522191934.7,3226799114,271304466.9,58603415009,32954213184,18944673690,4538379879,8048492440,2746602566,1194769671,11514220427,1243196344,10701349420,5107436384,9642863620,507452717.4,2719219730,1242634901,579873957.6,372234175.4,2758836281,2893383586,14169771261,23819517475,9295571136,978617284.1,27977778125,8761132123,9096276134,420721862.7,9.48083E+11,-6959969592,0,9.55043E+11,0.996431685,9.51478E+11,111.8280766
2/5/2024,4742316595,74234329.92,3714672891,551074213.8,38355549123,29198928371,48288742587,7637780333,2107632036,15936727807,4442709819,7091342482,708624707.7,11286435690,343359189.1,863358410.2,407600756.4,2216269046,1.83275E+11,3048933196,7358749093,39764557569,2808739608,402570168.9,9599730736,1472539756,217811656,9283768793,2093168605,6092808882,932679377.3,3886099392,16340329048,13954359116,5554526015,4143302489,1316550822,9718202239,7488914475,4585131370,3639342156,4057862942,2450274130,11212636142,6053765510,663735929.4,4004088763,1010544580,28947389715,,22572080520,3288619644,29265999592,1944305923,1005055349,2726773184,2606804088,404394318.2,4462645824,,831409512.4,3554328641,220863383.5,380965017.6,308470984.2,6188857596,670379474.3,1482256755,225200868.6,4497909231,517278838.6,3182780352,268608113.9,57681803529,32365997184,18631959306,4419892462,7948263652,2718512313,1178908264,11439708378,1235670943,10580629395,4961747489,9641678484,496249546.5,2709840800,1239294484,567651124.2,367443967.8,2721095703,2852998673,13829123027,23748578550,9144567346,968346937.8,29196662944,8577044194,9026838912,414295952.6,9.32617E+11,-15466489085,0,9.48083E+11,0.996431685,9.35956E+11,110.0037771
2/6/2024,4878315991,73914354.36,3781652860,576230240.7,38148817812,29099553504,48279907660,7619607504,2212489351,15883000954,4449775057,7162034992,701891931.4,11360028335,338210781.4,867569914.6,406794823.1,2097039382,1.81478E+11,3089030446,8639567596,39903802294,2907726026,404931284.2,9742610449,1449043462,218640696.9,9309875128,2148916311,6117761199,948070126.1,3920793106,16358991429,13974766193,5587718327,4182546132,1324517846,9865637318,6622520695,4547997642,3722797520,4104206992,2435870167,11353233461,6138767411,678108889.6,3777416847,1050907701,28708617967,,22822056840,3313144943,29265999592,1985438514,1011053292,2801656391,2625573960,403825549.8,4501232611,,853149549.1,3161247707,225543081.2,387554035.2,306710807.4,6291974313,672726193.6,1472216066,232894528.4,4614123154,528508772.6,3293200298,258881983.6,59054332214,32916567360,18682866299,4457309541,7936187895,2727875731,1161202508,11824452984,1236423483,10535760006,4943016060,9607902092,496504164,2710510724,1213907320,566229864.5,369313317.1,2714805606,2905108238,14229534109,23906417658,9322842724,978291241.4,29278950527,8606110709,9044694198,419553515.4,9.35525E+11,2908728003,0,9.32617E+11,0.996431685,9.38876E+11,110.3468666
2/7/2024,4864186184,67194867.6,3783463130,549501962.2,38298123759,29086591565,47697533202,7497589939,2153070205,15909864380,4546038921,7188544684,680010408.3,11578576191,332270311,901261950.2,402966640,2022792918,1.75104E+11,3107536869,9221893217,40369083447,3002429378,399618774.7,9780562873,1450565838,215249165.9,9408960536,2140238602,6240813720,941913826.6,3950645837,16161057077,13970684777,5510961105,4180480677,1313563188,9940170918,6772497301,4579826552,3728246496,4140620174,2435870167,11374574125,6155069146,675160590.1,3839297608,1064573168,28624694119,,23091562560,3288619644,28621062219,1937186821,1011833025,2710674514,2636201021,401834860.5,4543174771,,823183552.6,2950769310,229396950,389351040,298643330.4,6346500058,649298112.8,1467195721,232828677.3,4551404529,496222712.2,3302153267,255254746.9,58631102908,32794218432,18668321444,4419892462,7968792440,2701866237,1142759012,11765874329,1027217318,10656480030,4855602723,9626864277,479444790.2,2752045984,1183843572,557986558.2,368261808.2,2667000874,2528616632,14044269280,24207908088,9501118102,975356856.7,30342811417,8623066176,9143890230,416165308.3,9.29646E+11,-5879415412,0,9.35525E+11,0.996431685,9.32975E+11,109.6533793
2/8/2024,4890679572,76154183.28,3914707664,558935472.2,38201649147,29860851400,48656310969,7640376451,2271908496,15647945971,4621548650,6863800963,693475961,11672239557,332270311,969794613.3,409414106.2,2074789628,1.68527E+11,3115247878,9201042684,39124371456,2988152491,401389611.2,9836375261,1445395504,216002839.4,9489652845,2149442233,6332419487,961408775,3665834649,16237968711,14178836961,5486066871,4221789775,1309579675,10130041186,6451472996,4586899643,3828622363,4190826228,2453475011,11395663723,6111985990,691376237.4,3805666760,1124567898,29814042727,,23111091960,3317604088,28683982938,1881816025,1018650687,2704332614,2627920195,406764186.4,4430769782,,845217373.6,2683912771,257475136.7,387554035.2,299230056,6452584162,644565562.2,1474098695,231570888,4649786686,507101710.8,3351394594,256217730.1,58492663415,32617753632,18661049016,4256192741,8007434865,2726835351,1153087370,11782744981,1128810240,10708827651,4876415423,9596643295,488611020.9,2786882010,1214575403,557418054.3,371650003.7,2748772127,2619157001,13805217888,24250471443,9638991128,990028780,30174562699,8581888613,9198448047,421306036.4,9.24909E+11,-4736668662,0,9.29646E+11,0.996431685,9.28222E+11,109.0946809
2/9/2024,4749381499,79353938.88,4071295971,584091499.1,38704695336,29583465901,48634168295,7920757238,2320841910,15600934975,4629938620,6923447769,693475961,11780398445,332666342.4,956777236,416868989.1,2012635422,1.71877E+11,3044306590,9285934142,39165126010,3014802680,370695111.5,9811817810,1480726118,218716064.2,9621964499,2195723348,6558699401,970643224.3,3627913613,16185940253,14007417516,5366781998,4209397045,1328501359,10281284550,6415528190,4654094010,3887413943,4275790320,2483883377,11478766781,6095684256,696535761.6,3899160517,1110902432,28797051948,,22884550920,3289734430,28267133172,1944305923,1023449041,2717626212,2704517837,425438748.2,4301587930,,859759695.4,2975043232,270321365.9,397737062.4,310671205.2,6607259237,646130041.8,1497317789,235740355.2,4706971314,505347033.6,3472259671,256731321.1,58445198446,32834217120,18806497567,4285814595,8049700016,2743481427,1176326175,11820235321,1110749276,10792156518,4907634471,9622123731,496758781.5,2850524748,1231277485,574117855.8,376790714.3,2805382994,2472598850,13960601293,24238057131,9794035154,973074557.5,30081254458,8552822098,9184560603,427731946.5,9.29327E+11,4417311418,0,9.24909E+11,0.996431685,9.32655E+11,109.6157105
2/12/2024,4926887204,78713987.76,4071295971,599027890.1,38688616234,29198064242,49263020225,8047967040,2341813373,15150972580,4658641148,6954375742,701891931.4,11482682744,334646499.2,957160100,427346121.7,2028113512,1.74124E+11,3084403840,9218914570,39070032051,3027651879,381910409.5,9749307936,1518641898,223539574.9,9874721289,2208871392,6472562636,993216322.6,3647680962,16444951491,14260465268,5502663027,4238313414,1356385945,10301958104,6644831265,4724824922,3951941286,4356892407,2480682496,11443617451,6092191027,714962633.6,3925056270,1153565352,28552384601,,22978292040,3301997080,28605332039,1968827275,1042242597,2825804395,2757791152,422026138,4588472304,,876946075.8,3387073487,270504883.4,402529075.2,315218328.6,6583149213,655516918.9,1523674598,243285105.5,4848395665,516576967.7,3491657770,275092200.8,59002911831,33154206624,19126484378,4363766843,8117324259,2794460035,1196245151,11843666783,1125800079,11265421746,4995047808,9756636730,512545067.8,2828417270,1268022065,580726713.4,382866099.4,2835575457,2528616632,14295273242,24305449110,9722320979,1000788190,29875535501,8695732464,9068501245,434975699.8,9.3661E+11,7283370172,0,9.29327E+11,0.996431685,9.39964E+11,110.4747968
2/13/2024,4563927777,74874281.04,3989833846,567975919.4,38605923710,28307146954,48204600427,7853258160,2153070205,14855474888,4583131419,6773226183,660653676.4,11070117914,323161589.8,897816173.8,401757740.1,1982646622,1.70978E+11,3001124936,9023813147,39258521862,2923192654,367153438.5,9581870772,1472108895,216078206.8,9824881922,2139186759,6255853473,946018026.2,3547230557,15427003395,13921707793,5366781998,4118517031,1308583797,10004367742,6382062336,4590436189,3673756740,4210136249,2367051233,11270381470,6071813859,698009911.4,3729324735,1093570621,28723356964,,24204738360,3194977593,28420502426,1909501423,982263164.7,2649694704,2651106508,400223350.1,4501232611,,809081907.1,3207289856,261512523,366588979.2,297763242,6489305583,608582533.3,1454017316,227285602.2,4829949010,489905874.2,3391682953,256089332.3,57468211168,32636576544,18937401262,4359089708,7914451531,2712270034,1134643874,11628565961,1103223875,10686392956,4778595736,9515461440,490138726,2773483538,1230609402,549459000,372234175.4,2660710777,2469993372,14301249526,24170665152,6701310863,968346937.8,29284093500,8468044762,9048662039,415581134.6,9.16743E+11,-19866678680,0,9.3661E+11,0.996431685,9.20026E+11,108.1314872
2/14/2024,4729953014,77434085.52,4025134100,576230240.7,39832529485,28517130369,48049601712,8003833027,2296375203,16373258488,4639653322,6866010104,663178467.5,11500523385,336032609,913130735.4,405787406.5,1945160622,1.7155E+11,2965654292,9235297132,39323049905,3035742115,383090967.2,9693495548,1514333287,217510186.5,9903200928,2179156813,6480766138,959459280.2,3644453640,15701283854,13472752103,5414495947,4101993392,1321530212,10106647428,6337441197,4668063365,3775566548,4260342303,2433469507,11320594798,6141096230,887806693,3910258697,1127234331,28188331380,,24743749800,3239569046,26875012257,1930858730,1022649316,2684087317,2690302419,423068880,4568340067,,811432181.4,3410251167,266100462,383361024,303043772.4,6547540563,635178685.1,1473471152,236236720.4,4795515256,486396519.8,3355871079,264563584.5,58457064688,32956566048,18944673690,4393388697,7954301531,2789258137,1147923191,11673085739,1089678152,10970565757,4928447171,9581829088,491793739.9,2803630099,1243971067,558555062.1,413126190.9,2726127780,2473901589,14426751507,23945434066,7224445567,992963164.7,29956353663,8581888613,9056597722,418034663.9,9.25352E+11,8608744585,0,9.16743E+11,0.996431685,9.28666E+11,109.1469037
2/15/2024,4836809682,78074036.64,4066770297,598241764.2,39908330965,28603543297,50255012003,8003833027,2167051181,16154993148,4678953707,6961003165,701050334.3,11663319237,343755220.5,915045055.6,422309038.7,1944918777,1.70774E+11,3081319436,9007430584,39577765865,3149957213,413195188,9814050306,1556270438,226102065,10094845161,2209660275,6447268507,1008607071,3704562516,17021223219,14076801577,5547265196,4312669789,1369332360,10316103167,6411809762,4774336560,4015034688,4247652861,2552702310,11400936122,6235413408,916184075.8,3981556095,1167897426,28384360037,,24712502760,3464755883,27512084540,1969618286,1045841363,2761653635,2797815145,428566974.3,4689133488,,845511157.8,3480880451,274542269.8,394742054.4,324459256.8,6603550002,655516918.9,1511123737,246064750.4,4713120199,484290907.2,2893301032,276504576.2,59184860879,33509489088,19235570790,4388711562,7988113652,2827752188,1200302720,11948171103,1137840722,11130813577,5055404636,9644048757,508853113.7,2806979716,1281383731,586696004.2,415346043.2,2805382994,2542946762,15329170512,23753898969,7442618268,1006004874,25765564629,8772032066,9082388690,431762744.7,9.31967E+11,6614739881,0,9.25352E+11,0.996431685,9.35304E+11,109.9271239
2/16/2024,4842991473,75514232.16,4020608426,588022128.3,39942786184,28511081464,50232869329,8019409738,2034231915,15963591233,4640094899,6916820346,711991095.8,11859566291,341379032.3,875992923.5,416667505.8,1911302299,1.68425E+11,3073608427,8895731296,39341729075,3132349052,394306265.1,9697960539,1536738066,223388840.2,10034919255,2161538434,6324215985,1016712866,3690039566,17634254183,14162511299,5430054844,4353978887,1346427164,10337320761,6487417803,4770800014,3948356433,4274135175,2512691302,11350722794,6268016877,897020129,4020567878,1124234594,28180961882,,24536738160,3469215028,27386243101,1939559855,1020650001,2767995536,2800575421,422405316.9,4586794618,,831409512.4,3641871367,283993424.1,389950041.6,308558993,6619128787,637525404.4,1484766927,243351287.5,4786906817,473762844,2776166359,273840322.6,58896115651,33389493024,19373746913,4329467854,7956716683,2827752188,1181490354,11766811587,1103976415,10916081498,5065810985,9609679797,505543086,2850524748,1272698648,575325926.6,406583468.4,2804124975,2473901589,15604079613,23823064421,7354743152,1010895515,26613420615,8765976542,9128018865,428549789.6,9.28668E+11,-3298543286,0,9.31967E+11,0.996431685,9.31994E+11,109.5380549
2/20/2024,4719355658,77434085.52,3964490074,569941234,40172487640,28701189906,50518509818,8011621382,1971317526,16154993148,5180585588,6936702614,699367140.2,11676699718,334646499.2,869484234.8,414854155.9,1845036726,1.70284E+11,3036595580,8457870087,39457200310,3078096880,389879173.8,9675635584,1510886398,222635166.7,9876501267,2152597764,6153309705,1007581021,3665431234,16843082302,13766614009,5387527193,4341586158,1335472505,10444496814,6320088532,4735434558,3928998230,4233859989,2487084257,11319339464,6307606803,890754992.5,3960032352,1101569918,28534697805,,24650008680,3400098276,28031180475,1904755355,1003455897,2726285345,2792984663,402214039.4,4554918576,,817601651.2,3601936850,280598349.2,376772006.4,309057709.8,6576101668,622662849,1469078350,241862192.1,4904350516,478675940.2,2576962807,259491873,58045701624,33213028224,19228298363,4285814595,7998981834,2800702314,1163046858,11758844890,1094945933,11067782768,5097030034,9628641982,519547049.6,2891390085,1249315734,575325926.6,397937728,2746256088,2520800197,15825202150,23835478733,7324441388,1006819981,25739115048,8763554333,9082388690,428432954.9,9.27995E+11,-673669042,0,9.28668E+11,0.996431685,9.31318E+11,109.4585945
